instruction,image_path
"A Russian guitarist, cloaked in a romantic aura, smokes a cigarette beneath a moonlit sky, his eyes reflecting the melancholy of a bygone era, captured in soft golden hour light with rich textures and a serene mood.",data/images/img_694.png
A hand-drawn Roman legionnaire on a balcony overlooks a neon-lit cyberpunk city at sunset.,data/images/img_695.png
"an extreme close-up of a neon-lit capybara in a futuristic urban field, glowing wires and digital flora in the background, bathed in soft golden hour light, with rich textures and vibrant color palette, high resolution, sharp focus",data/images/img_696.png
"A surreal anime scene: A blue rose blossoms within an ornate clock, set against a deep black backdrop, with intricate details, soft, flowing lines, and an ethereal glow.",data/images/img_697.png
"Neonpunk Hulk portrait with cybernetic enhancements, glowing neon lights, and intricate circuits. Art by Artgerm and Greg Rutkowski.",data/images/img_698.png
"Photographic Ektachrome: Ilya Kuvshinov, Katsuhiro Otomo, Magali Villeneuve, Artgerm, Jeremy Lipkin, Michael Garmash, Rob Rey — vibrant colors, sharp contrasts, dynamic composition, vivid textures, film grain, high saturation.",data/images/img_699.png
"an armored armadillo, illustrated in a scientific style, detailed anatomy, precise shading, labeled diagram, cross-section, microscope view, high resolution, photorealistic, vibrant color palette, trending on artstation, 8k",data/images/img_700.png
"hooded priestess with a cybernetic eye and mechanical arm, smiling, gothic-futuristic sci-fi, hyperdetailed anime, 8k, blue and orange palette, dynamic lines, exaggerated features, soft shading, intricate background, photorealistic, high resolution",data/images/img_701.png
"Little Fang, sad, in shadowy comic book panels.",data/images/img_702.png
"A thousand-year voyage under the neon Moon. Neon-lit darkness, cyberpunk, vibrant neon colors, futuristic cityscape, neonpunk vibes, lantern party.",data/images/img_703.png
"Manga-style illustration of a sunny day on a cliff, featuring a village with mixed residential and high-rise developments, intricate staircases, and glass facades. Vibrant color palette, dynamic shading, soft golden hour light, high resolution, cgsociety, autocad.",data/images/img_704.png
"whirlwind souls, half body, glowing eyes, tiara, robotic cyberpunk face, intricate, vibrant colors, digital illustration, fantasy, D&D style",data/images/img_705.png
"3D model of a forest in extreme fallout, with radioactive rain, flames, and a deer illuminated by dramatic lighting. Realistic 4K concept art by Greg Rutkowski, Wlop, and Astrid Lohne.",data/images/img_706.png
"Renaissance painting of Jake battling Superman, detailed, rich colors, dynamic poses.",data/images/img_707.png
"Victorian man, manga style, beside Athena bust, in library with ancient books, black raven nearby, high contrast, nightlight, Louis Comfort Tiffany lamp, detailed line art, expressive eyes.",data/images/img_708.png
"a dreamy sunset casting soft golden hour light over the mystical Grand Canyon, with floating lanterns and shimmering mists enhancing the ethereal ambiance, vibrant color palette, high resolution, photorealistic",data/images/img_709.png
"A pair of rugged, waterproof work boots in a pixel art style, with rich brown leather texture and aluminum toe and shoulder pads, rendered in 8-bit detail with vibrant color palette and sharp focus.",data/images/img_710.png
"Cinematic bokeh: ironcat, sharp eyes, blurred background, dramatic lighting, high contrast.",data/images/img_711.png
"A snowy owl in a field, with dramatic lighting and sharp contrasts highlighting its feathers.",data/images/img_712.png
"Vibrant vector illustration of brain coral with smooth gradients and clean lines, capturing intricate patterns and textures.",data/images/img_713.png
"Cinematic shot of a cute girl with long, flowing hair, wearing a sleek, high-tech mouth mask, her skin glowing with hyper-realistic texture, immersed in a neon-lit hacker environment with vibrant color palette and dynamic perspective, 8K resolution.",data/images/img_714.png
"A man and a robot, both in sharp business suits, shake hands in a sleek, futuristic office with holographic screens and robotic assistants, under soft golden hour light, rendered in vibrant anime style with high resolution and sharp focus.",data/images/img_715.png
"a neon-lit glass of vibrant orange juice to the right of a plate with buttered toast, set in a neonpunk diner with a dynamic perspective and soft golden hour light, rich textures, and a serene mood",data/images/img_716.png
"Phoenix from Valorant, pixel art, vibrant colors, 8-bit style",data/images/img_717.png
"3D ER diagram with dramatic lighting, showing primary keys and intersection data. Use in Access with each table having at least 3 records.",data/images/img_718.png
"create a neon-lit, 3D logo for an electronic and solar shop named alhamed, sleek, futuristic, electric, solar, glowing, with intricate details, vibrant color palette, high resolution, dynamic perspective,💡",data/images/img_719.png
"A cinematic, grainy futuristic cityscape: grand towers with intricate details, vibrant color palette, majestic mountains in the background, and reflected waters with a moody, atmospheric glow, captured in high resolution.",data/images/img_720.png
"Pixel art watermelon chair, vibrant colors, clean edges.",data/images/img_721.png
"An elderly woman with straight hair and metal-rimmed glasses, rendered in hyper-realistic 3D.",data/images/img_722.png
"A noble riding his chariot into the city, victorious. Vibrant colors, soft focus.",data/images/img_723.png
3D close-up of white flowers and leaves with dramatic lighting on dark background.,data/images/img_724.png
"Emperor Palpatine in flowing robes, detailed digital illustration, rich textures, dynamic composition.",data/images/img_725.png
"Fantasy art of a pink and black frog with glowing pink eyes and a skull on its back. The frog breathes smoke and has a fiery aura, set against a glowing backdrop.",data/images/img_726.png
"cinematic symmetrical artwork by Tooth Wu, wlop, and Beeple, hyper-realistic 8k CineStill 50D, coherent and detailed, trending on ArtStation, greg rutkowski influence, soft golden hour light, vibrant color palette, sharp focus, dynamic perspective, rich textures",data/images/img_727.png
"A pixel art library with shelves brimming with ancient, dusty tomes; a tall, blocky figure in pristine white holds a leather-bound book, its intense, pixelated gaze inviting us, bathed in a soft, nostalgic glow.",data/images/img_728.png
"A handsome snow elf in a turquoise cape and silver armor, wielding a bow and arrow, with albino skin and winter vibes, featuring intricate line work and vibrant colors.",data/images/img_729.png
"album cover for algorhythm, manga style, trippy hybrid robot cobra, intricate linework, vibrant color palette, dramatic chiaroscuro shading, sharp focus, high resolution, digital illustration, 8k",data/images/img_730.png
"slices of mango on a piece of toast, painted in rich, vibrant oil with bold brushstrokes, under warm, golden hour light, with smooth gradients and a dynamic perspective",data/images/img_731.png
Neon-lit plate with white rice and glowing cooked vegetables in a cyber kitchen.,data/images/img_732.png
"neon-lit Shiva with cybernetic tendrils, towering Himalayan peaks, swirling ice waves, cinematic glow, futuristic temple ruins, ethereal atmosphere, high resolution",data/images/img_733.png
"A neon-lit close-up of a snow leopard, vibrant and fierce, with cybernetic enhancements, centered in a frosty, neon-lit urban wasteland, bathed in soft golden hour light, with intricate details and a misty ambiance.",data/images/img_734.png
"A Fomapan photo of a Japanese temple on a cliff with a waterfall, showcasing rugged textures and moody tones.",data/images/img_735.png
"anime fantasy book cover, vibrant full moon, lush fantasy forest, glowing golden elements, magical aura, night scene, intricate patterns, elegant lines, soft golden hour light, dynamic perspective, high resolution, photorealistic, vibrant colors, concept art, masterpiece",data/images/img_736.png
"Neonpunk hybrid owl-chameleon and bear, intercrossed animals, high contrast, neon hues, cold and warm tones, cybernetic elements, urban decay, digital painting, dynamic perspective, vibrant color palette, sharp focus, ethereal glow, intricate details, serene mood, high resolution",data/images/img_737.png
"A vibrant red planet with cosmic mountains, starry skies, and bold colors.",data/images/img_738.png
"desert iguana, impressionist brushstrokes, golden sunset light, vibrant colors, soft shadows, open air atmosphere, dynamic perspective, rich textures, serene mood",data/images/img_739.png
